9222	11463	1	2019
9152	13127	1	2020
10506	12145	1	2014
3573	11867	1	2021
6179	14757	1	2013
1130	7679	1	2012
1134	4226	3	2021,2017,2016
1056	13704	1	2016
12052	13640	1	2015
2556	16136	1	2019
1582	9670	1	2011
4798	15149	1	2016
732	6346	1	2015
4513	8318	1	2020
5174	14891	1	2019
708	5893	1	2020
5009	7411	1	2019
6753	10592	1	2018
8205	15098	1	2019
8346	9461	1	2013
5682	9368	1	2012
5152	14821	1	2021
7532	10082	1	2018
6448	12672	1	2020
401	8732	1	2017
1456	2432	1	2014
4924	15845	1	2017
5879	7590	1	2020
6614	6672	1	2015
10174	13703	1	2021
375	9948	1	2021
1786	13795	1	2021
608	1526	1	2021
7590	7761	1	2019
10188	13221	1	2019
6722	10379	1	2015
4160	11943	1	2020
7777	8346	1	2019
3557	11849	1	2015
11867	17081	1	2018
1212	6687	1	2020
2602	3937	1	2018
4613	12429	1	2021
1860	5089	1	2019
82	8218	1	2017
134	11377	1	2016
1478	9612	1	2013
9896	15160	1	2012
2213	10215	1	2016
11866	14654	1	2019
699	6229	1	2019
9813	16129	1	2016
7309	15379	1	2013
12228	15398	1	2012
8346	13458	1	2014
710	4959	1	2014
9607	16732	1	2011
1791	8677	2	2011,2015
8426	15050	1	2014
8316	13221	1	2020
6156	7202	1	2021
5676	16529	1	2021
1469	2042	1	2020
859	6660	1	2020
7758	16316	1	2017
9437	15548	1	2019
9813	13614	1	2020
3304	6652	1	2018
4200	8580	1	2016
7235	14245	1	2021
3333	13127	1	2019
1536	4636	1	2012
471	14229	1	2021
4612	9308	1	2013
10974	17111	1	2016
2992	15091	1	2021
6188	16901	1	2016
1076	15279	1	2020
8868	13844	1	2014
97	7590	1	2017
9813	13487	1	2021
4959	6800	1	2014
7206	11889	1	2017
12808	13742	1	2018
11297	13607	1	2013
350	972	1	2018
8206	9767	1	2019
5427	9524	1	2019
2350	2546	1	2020
929	12369	1	2021
2972	7589	1	2012
10867	13007	2	2013,2013
6188	17037	1	2012
3944	4051	1	2015
1735	5395	1	2019
7491	16340	1	2018
7590	10760	1	2021
3210	12394	1	2013
8489	14652	1	2021
349	2266	1	2017
8301	13479	1	2014
7747	12276	1	2012
7679	16050	1	2012
2131	7995	1	2018
452	3872	1	2021
9885	15836	1	2017
2055	9123	1	2017
4573	16732	1	2020
13076	16938	1	2014
8472	13025	1	2021
4878	10177	1	2012
8911	12542	1	2012
1749	13886	1	2021
5296	16032	1	2021
296	1904	1	2016
8077	11754	1	2015
12588	13296	1	2021
3557	7315	3	2019,2013,2016
7836	12092	1	2020
1575	13187	2	2019,2017
292	9174	1	2016
147	6394	1	2021
1672	8801	4	2014,2021,2021,2021
2281	16751	1	2015
3378	13913	1	2016
5108	10138	1	2016
4218	5161	1	2017
1134	9613	1	2019
1183	11867	2	2011,2021
4099	8353	1	2016
11053	15325	1	2020
447	12824	1	2013
6753	9678	1	2018
7923	8865	1	2019
4119	8641	1	2021
14772	16215	1	2014
4520	10451	1	2018
5053	14506	1	2020
349	8492	1	2014
1259	15999	1	2021
15296	15843	1	未知年份
1145	9894	1	2019
2478	4593	1	2013
2315	6188	1	2021
6207	9476	1	2012
5400	15250	1	2020
481	3313	1	2016
721	13187	1	2021
1243	13187	1	2020
1749	8494	1	2017
471	6569	1	2017
5062	5869	1	2015
1869	15108	1	2020
8580	9111	1	2016
5640	6685	1	2018
5239	11010	1	2018
4085	7268	1	2019
1280	11863	1	2019
1884	5253	1	2016
9945	17118	1	2012
7505	8208	1	2012
9706	13837	1	2013
12979	14418	1	2015
6267	13187	1	2018
2478	6637	1	2020
7879	13038	1	2020
2527	16083	1	2018
1817	7007	1	2020
3551	7365	1	2017
4814	10178	1	2019
8534	13127	1	2015
12446	16086	1	2021
4232	13127	1	2019
4195	9796	1	2014
13799	13977	1	2016
1662	13127	2	2019,2014
3	4484	1	2021
11082	14962	1	未知年份
7590	7868	1	2017
3549	16920	1	2013
10213	13127	1	2011
8322	13881	1	2019
2795	16333	1	2020
7923	8036	1	2021
4085	5082	1	2020
0	7474	1	2019
3149	12946	1	2011
1246	16848	1	2018
245	11567	1	2015
717	14255	1	2020
11581	11867	1	2020
5017	12177	1	2020
7894	15216	1	2016
6835	13127	1	2019
8330	17133	1	2018
5185	8073	1	2021
6166	9368	1	2020
10075	13886	1	2019
8048	9091	1	2013
4321	5130	1	2018
2434	14986	1	2012
5239	13835	2	2016,2015
4286	11376	1	2017
1793	11639	1	2018
3557	9896	1	2013
5832	14478	1	2012
2413	11867	4	2021,2012,2014,2015
